doc_id;twitter_username;twitter_available;twitter_created_at;twitter_full_text;twitter_retweet_count;twitter_favorite_count;twitter_followers_count;twitter_location;twitter_word_count;twitter_year;twitter_month;twitter_week;twitter_time_index_month;twitter_time_index_week;twitter_emojis;twitter_hashtags;twitter_tags;label;topic
martinarenner15852985201;martinarenner;TRUE;2020-03-27T08:42:00Z;An dem Begriff integrierte und abgekuehlte Rechtsextreme ist so gut wie alles falsch. Als waeren Neonazi in den 1990/2000ern einfach heissgelaufen und rechte/rassistische Gewalt nicht das Ergebnis von entsprechenden Einstellungen und Strukturen. StephanE;18;61;20612;Berlin und Erfurt;36;2020;3;13;31;134;;#StephanE;;negative;Rechtsextremismus
matthiasbartke15994866001;matthiasbartke;TRUE;2020-09-07T13:50:00Z;Morgen ist Alexander Mohrenberg mein Gast. Er ist MdHB, Umweltpolitischer Sprecher der und Vorsitzender der Gemeinsam sprechen wir ueber die prekaeren Arbeitsbedingungen und ueber den Tierschutz in der Fleischindustrie sprechen.;1;2;3577;Hamburg, Deutschland;33;2020;9;36;37;157;;;@spdhamburg|@JusosHamburg.;negative;Fleischindustrie
matthiashoehn15434023201;matthiashoehn;TRUE;2018-11-28T10:52:00Z;"Daher ist es unverantwortlich, den Ruestung|shaushalt immer weiter aufzustocken... Bundeswehr Aufruestung";4;19;5940;Altmark, Magdeburg, Berlin;14;2018;11;48;15;63;;#Ruestung|#Bundeswehr|#Aufruestung;;negative;Ruestung
matthiashoehn15886563601;matthiashoehn;TRUE;2020-05-05T05:26:00Z;Bemerkenswert, in welchem Masse sich Politiker*innen zu rechtfertigen haben, wenn sie fuer den Abzug von Massenvernichtungswaffen sind. Sollten sich nicht eigentlich diejenigen immer wieder neu rechtfertigen muessen, die diese schrecklichen Waffen behalten wollen? Nukleare Teilhabe;51;255;5940;Altmark, Magdeburg, Berlin;35;2020;5;19;33;140;;#Massenvernichtungswaffen|#NukleareTeilhabe;;negative;Atomwaffenverbot
mdb_freihold15220728001;mdb_freihold;TRUE;2018-03-26T14:00:00Z;Eindrucksvolles Zeichen fuer Demokratie getruebt durch massiven Polizeieinsatz. Kandel Wir Sind Kandel;1;0;784;Pirmasens, Deutschland;13;2018;3;13;7;28;➡;#Kandel|#WirSindKandel;;positive;Polizei
mdb_freihold15532537201;mdb_freihold;TRUE;2019-03-22T11:22:00Z;Pirmasens: Schuelerdemo fuer Klimaschutz ist gelebte Demokratie In Pirmasens demonstrierten heute Schuelerinnen und Schueler fuer den Klimaschutz. Diese Kinder und Jugendlichen leben Demokratie.... Fridaysfor Future Weiterlesen:;0;1;784;Pirmasens, Deutschland;26;2019;3;12;19;80;;#Pirmasens|#Klimaschutz|#FridaysforFuture;;positive;Klimaaktivismus
mdb_freihold15712139401;mdb_freihold;TRUE;2019-10-16T08:19:00Z;Seit Jahren blockiert die Bu Reg Foerderung von Erinnerungsmassnahmen zur Aktion Reinhardt, was eine gesamtgesellschaftliche Auseinandersetzung mit Antisemitismus Antiziganismus und den Nachwirkungen in der Gegenwart blockiert! Mehr dazu hier: shoah;0;0;784;Pirmasens, Deutschland;31;2019;10;42;26;110;;#BuReg|#Antisemitismus|#Antiziganismus|#shoah;;negative;Antisemitismus
mdb_schreiber15357811201;mdb_schreiber;TRUE;2018-09-01T05:52:00Z;Am 1.9.1939 begann Deutschland den 2. Weltkrieg, der die ganze Welt mit Gewalt und Schrecken ueberzog. 60 Mio Tote und die Morde von Millionen in deutschen Vernichtungslagern waren die Folge. Deshalb ist der 1. September zentraler Tag des Mahnens und Erinnerns. Antikriegstag;0;2;1205;Berlin, Germany;43;2018;9;35;13;50;;#Antikriegstag;;negative;Rechtsextremismus
mdb_schreiber15498883201;mdb_schreiber;TRUE;2019-02-11T12:32:00Z;"Ich moechte mich zum Tagdes Notrufs bei allen Rettungskraeften bedanken! Ihr leistet Grossartiges und ihr habt dafuer unseren Respekt und unsere Unterstuetzung verdient! 112live Twitter Gewitter und an alle anderen: bei Stau Rettungsgasse - erleichtert ihre Arbeit ;)";0;5;1205;Berlin, Germany;35;2019;2;7;18;75;;#TagdesNotrufs|#112live|#TwitterGewitter;;positive;Rettungskraefte
michel_brandt_15331096201;michel_brandt_;TRUE;2018-08-01T07:47:00Z;Aquarius kehrt heute wieder ins Rettungsgebiet vor Libyen zurueck. Als eines der einzigen verbleibenden humanitaeren Rettungsschiffe im Mittelmeer lautet die Mission: Menschenleben retten! Die letzte Bastion der Menschlichkeit zw. Afrika und Europa! Together For Rescue civil Fleet;7;23;4021;"";34;2018;8;31;12;46;;#Aquarius|#Libyen|#TogetherForRescue|#civilFleet;;positive;Fluechtlingshilfe
michel_brandt_15369030601;michel_brandt_;TRUE;2018-09-14T05:31:00Z;Bin gerade auf dem Weg in den Hambacher Forst, wo Tag zwei der Raeumung der Umweltaktivist*innen durch die Polizei angekuendigt ist. Die Bilder von gestern sind erschreckend. Ich hoffe, es kommen noch viele andere Menschen zum Protest gegen diesen Irrsinn. hambibleibt;25;101;4021;"";41;2018;9;37;13;52;;#HambacherForst|#Raeumung|#Polizei|#Protest|#hambibleibt;;negative;Klimaaktivismus
michel_brandt_15494664601;michel_brandt_;TRUE;2019-02-06T15:21:00Z;Dieses Plakat ist ein billiger Taeuschungsversuch des Solange sich weiter gegen verbindliche Menschenrechtspflichten fuer Konzerne stellt, sind solche Kampagnen leider komplett unglaubwuerdig. Binding Treaty Menschenrechte Biz Human Rights;6;22;4021;"";29;2019;2;6;18;74;;#BindingTreaty|#Menschenrechte|#BizHumanRights;@BMAS_Bund.|@die_regierung|@Linksfraktion;negative;Menschenrechte
michel_brandt_15532436401;michel_brandt_;TRUE;2019-03-22T08:34:00Z;Konzerne sind im Kapitalismus den Profiten verpflichtet und werden ihre Produktion und Geschaeftsmodelle nicht freiwillig nach den Menschenrechten ausrichten. Darum braucht es Regulierung, Gesetze und eine effektive Durchsetzung! Die Linke;9;15;4021;"";31;2019;3;12;19;80;;#Konzerne|#Kapitalismus|#Menschenrechten|#DieLinke;@linksfraktion;negative;Menschenrechte
michel_brandt_15641502601;michel_brandt_;TRUE;2019-07-26T14:11:00Z;Viel kaputter als Salvini geht kaum. Jetzt weist er die eigene Kuestenwache ab, weil sie Leben rettet. Es ist hoechste Zeit Dublin 3 als gescheitert zu erklaeren. Die sogenannte Koalition der Willigen redet nur waehrend taeglich Menschen sterben. safepassage;16;37;3944;"";40;2019;7;30;23;98;;#Salvini|#safepassage;;negative;Fluechtlingshilfe
monikalazar15351429601;monikalazar;TRUE;2018-08-24T20:36:00Z;es war heute eine sehr schoene, abwechslungsreiche und inspirierende Runde und hat viel Spass gemacht! Ist eine gute Idee mit der Ostkonferenz.;0;5;6055;Sachsen, Leipzig, Berlin;23;2018;8;34;12;49;;#Ostkonferenz;@MiKellner;positive;Ostdeutschland
mrosek195815330965401;mrosek1958;TRUE;2018-08-01T04:09:00Z;Wieder einmal Besuch gehabt! Montag! Die linke Zerstoerungswut trifft mich jetzt zum 11. Mal! Aber das motiviert mich nur noch mehr und es zeigt, dass die AfD auf dem richtigen Weg ist und mein eigener Kurs innerhalb der Partei stimmt!;5;19;2432;Dessau-Roßlau, Deutschland;41;2018;8;31;12;46;;;;positive;AfD
mrosek195815450770401;mrosek1958;TRUE;2018-12-17T20:04:00Z;Immunitaet von Gruenen-Abgeordneter soll aufgehoben werden via Frau Bayram meint, das sei reine Formsache und wuerde bei Gericht durchgewunken! Da koennte sie sogar recht haben, aber nicht das Recht haben! Rechtsbeugung ist ja schon Alltag!;4;6;2432;Dessau-Roßlau, Deutschland;37;2018;12;51;16;66;;;@zeitonline;negative;Gruene
mrosek195815501724201;mrosek1958;TRUE;2019-02-14T19:27:00Z;Landtagswahlen: Der Vormarsch der AfD in Ostdeutschland via Der Osten kennt die Diktatur und will keine neue! Der ueber Jahrzehnte weichgespuelte Westen muesste langsam mal aufwachen und merken, was in Deutschland passiert.;0;1;2432;Dessau-Roßlau, Deutschland;34;2019;2;7;18;75;;;@welt;negative;Ostdeutschland
mueller_sepp15886573801;mueller_sepp;TRUE;2020-05-05T05:43:00Z;2/2 Dagegen stehen viele Familienunternehmer mit tausenden Beschaeftigten, im Hotel- und Gaststaettensektor, am Rande ihrer Existenz. Hier weiter gezielt zu helfen und zu oeffnen ist das Gebot der Stunde. Nicht mehr und nicht weniger. Corona Autogipfel;1;5;1387;Gräfenhainichen, Deutschland;39;2020;5;19;33;140;;#Corona|#Autogipfel;@DEHOGA_BV|@dehoga_st;negative;Coronamassnahmen
mvabercron15610644001;mvabercron;TRUE;2019-06-20T21:00:00Z;Ich werde das Gefuehl nicht los, dass es der wohl lieber waere, wir wuerden unsere Kritik an der russischen Regierung von der heimischen Couch aus aeussern, anstatt hier vor Ort mit der Zivilgesellschaft zu reden und die Finger in die Wunden zu legen.;0;1;889;Pinneberg, Deutschland;44;2019;6;25;22;93;;;@BILD;negative;Russland
n_roettgen15388213201;n_roettgen;TRUE;2018-10-06T10:22:00Z;Wir fuehren ueberwiegend unproduktive Scheindebatten. Die Diskussion ueber den Masterplan von Horst Seehofer hat uns in eine echte Regierungskrise gefuehrt. Jetzt frage ich mich: Was ist eigentlich aus dem Masterplan geworden? 05.10.18.;3;23;44703;Berlin / Rhein-Sieg-Kreis II;33;2018;10;40;14;55;;#Masterplan|#Masterplan;@SPIEGELONLINE;negative;Seehofer
n_roettgen15517911001;n_roettgen;TRUE;2019-03-05T13:05:00Z;4/10 Zunaechst zur Methode: Anstelle eines Sammelsuriums an Vorschlaegen, die mehr Fragen als Antworten aufwerfen und praktisch ueberall mehr Europa wollen, plaediere ich fuer Fokussierung. Wir muessen genau beschreiben, wo/wie Europa fuer die Buerger konkret einen Fortschritt bedeutet.;1;11;44703;Berlin / Rhein-Sieg-Kreis II;40;2019;3;10;19;78;;#Europa;;negative;EU
n_roettgen15785065801;n_roettgen;TRUE;2020-01-08T18:03:00Z;Trumps Ankuendigung auf den iran. Vergeltungsschlag nicht mit neuer Gewalt zu reagieren, ist ein Schritt in die richtige Richtung. Auch die Aufforderung an Iran zur Zusammenarbeit an gemeinsamen Interessen, zB Bekaempfung des IS, macht Hoffnung zeigt, es gibt Raum fuer Gespraeche.;8;43;44703;Berlin / Rhein-Sieg-Kreis II;42;2020;1;2;29;123;;#Iran;;positive;Nahostpolitik
n_roettgen15808068601;n_roettgen;TRUE;2020-02-04T09:01:00Z;Assads Truppen, unterstuetzt von RUS Iran, haben eine erbarmungslose Offensive auf Idlib gestartet. RUS bombardiert Zivilisten. Wer kann, ist geflohen. Wir erleben die schlimmsten Kriegsverbrechen Putin beweist einmal mehr: Alles was er in der Region kann will, ist Krieg.;55;174;31494;Berlin / Rhein-Sieg-Kreis II;42;2020;2;6;30;127;;#Idlib|#Putin;;negative;Nahostpolitik
n_roettgen15944445601;n_roettgen;TRUE;2020-07-11T05:16:00Z;Heute jaehrt sich das schreckliche Massaker von Srebrenica zum 25. Mal - nicht nur trauriger Gedenktag, sondern auch Weckruf, unsere internationale Schutzverantwortung nicht zu vergessen uns unerbittlich in Konflikten wie Syrien fuer den Schutz von Zivilisten einzusetzen. R2P;27;166;44703;Berlin / Rhein-Sieg-Kreis II;38;2020;7;28;35;149;;#Srebrenica|#Schutzverantwortung|#Syrien|#R2P;;negative;Terror
n_roettgen15957569401;n_roettgen;TRUE;2020-07-26T09:49:00Z;Was wir in Stuttgart Frankfurt erlebt haben, sind junge Maenner mit extremer Gewaltbereitschaft. Hier tut sich ein Riss in der Gesellschaft auf, den wir nicht durch deplatziertes Polizei Bashing ueberwinden, sondern durch Praevention, Polizeipraesenz Strafverfolgung. Dreyer;34;217;31494;Berlin / Rhein-Sieg-Kreis II;38;2020;7;30;35;151;;#Stuttgart|#Frankfurt|#Polizei|#Dreyer;;negative;Rechtsextremismus
n_roettgen15970534201;n_roettgen;TRUE;2020-08-10T09:57:00Z;Keine Ueberraschung. Die SPD hatte schon einige Kanzlerkandidaten, die nicht zur Partei und ihrer Richtung passten. Das macht auch Scholz zu einer taktischen Loesung, die nicht glaubwuerdig ist.;7;93;44703;Berlin / Rhein-Sieg-Kreis II;28;2020;8;32;36;153;;#SPD|#Kanzlerkandidaten|#Scholz;;negative;SPD
n_roettgen16067506801;n_roettgen;TRUE;2020-11-30T15:38:00Z;Deutschland spielt eine ganz entscheidende Rolle, wenn es darum geht, die EU zusammenzuhalten. Der naechste Vorsitzende muss das unbedingt wollen! Er sollte damit beginnen, eine gemeinsame Aussenpolitik umzusetzen, indem er es einfach macht - mit einer Gruppe von Willigen.;6;30;44703;Berlin / Rhein-Sieg-Kreis II;40;2020;11;48;39;169;;;@CDU;positive;EU
n_roettgen16080634201;n_roettgen;TRUE;2020-12-15T20:17:00Z;Vielen Dank, dass ihr mich eingeladen habt und toll, wie aussen- und sicherheitspolitisch interessiert die CDU Goettingen ist, Hat grossen Spass gemacht!;0;27;44703;Berlin / Rhein-Sieg-Kreis II;23;2020;12;51;40;172;;;@FGuentzler.;positive;Kommunalpolitik
niemamovassat15851480401;niemamovassat;TRUE;2020-03-25T14:54:00Z;Die Lage in Moria auf Lesbos ist dramatisch. Die Essensversorgung fuer Kinder u. Jugendliche ist auf 1000 Kalorien reduziert. Wasser massiv rationiert. Die Menschen sind Angriffe von Faschisten immer mehr hilflos ausgesetzt. HOLT DIE LEUTE DA RAUS! savethem;195;502;19359;"";38;2020;3;13;31;134;;#Moria|#Lesbos|#savethem;;negative;Fluechtlingshilfe
niemamovassat15891847801;niemamovassat;TRUE;2020-05-11T08:13:00Z;(1) Die neue Verachtung gegen die Wissenschaft, die man von Kubicki, Laschet und Coronaleugnern hoert ist brandgefaehrlich. Da braut sich eine Melange zusammen: Auf der Strasse die Leugner, in politischer Verantwortung Leute, die es befeuern und die Ignoranz praktisch umsetzen.;77;401;19359;"";40;2020;5;19;33;140;;#Kubicki|#Laschet;;negative;Querdenker
niemamovassat15904086001;niemamovassat;TRUE;2020-05-25T12:10:00Z;Diese Zeitung ist ein Organ der Niedertracht. Es ist falsch, sie zu lesen. Jemand, der zu dieser Zeitung beitraegt, ist gesellschaftlich absolut inakzeptabel. Es waere verfehlt, zu einem ihrer Redakteure freundlich oder auch nur hoeflich zu sein. Max Goldt BILD Corona Virus DE;19;97;19359;"";42;2020;5;21;33;142;;#BILD|#CoronaVirusDE;;negative;Medien
niemamovassat15930936001;niemamovassat;TRUE;2020-06-25T14:00:00Z;Bin nur noch am Kopfschuetteln. Sie reden von Schadensminimierung und ueberlassen Suchtkranke dem Schwarzmarkt, auf dem jeder Muell verkauft wird. Sie sprechen von Dialog und unterstuetzen die massive Strafverfolgung von Konsumenten. Was soll da der Dialog sein?!;14;64;19359;"";42;2020;6;26;34;147;;;@DaniLudwigMdB|@Paritaet|@BMG_Bund|@csu_bt|@cducsubt;negative;Drogenpolitik
niemamovassat15949653001;niemamovassat;TRUE;2020-07-17T05:55:00Z;BVerf G: Die Bestandsdatenauskunft in ihrer derzeitigen Form ist verfassungswidrig. Der Gesetzgeber muss Rechtsgrundlagen mit hoeheren Eingriffsschwellen und Rechtsschutzmoeglichkeiten schaffen. Bundesverfassungsgericht;6;25;20961;"";21;2020;7;29;35;150;;#BVerfG|#Bestandsdatenauskunft|#verfassungswidrig|#Bundesverfassungsgericht;;negative;Datenschutz
niemamovassat16075005001;niemamovassat;TRUE;2020-12-09T07:55:00Z;In dem von Ihnen verlinkten Artikel geht es um iranischen Staatsfunk. Die entsprechenden Medien dort stehen unter Kontrolle des Regimes . Der Iran ist eine Diktatur. Dies mit Deutschlands oeffentlich-rechtlichem Rundfunk zu vergleichen, ist an Dummheit kaum zu ueberbieten.;1;15;20961;"";39;2020;12;50;40;171;;;@WolfgangZarnack;negative;Medien
nilsschmid15623221801;nilsschmid;TRUE;2019-07-05T10:23:00Z;Heute endete meine Armenien-Reise. Trotz grosser Herausforderungen gab es seit der Samtenen Revolution im Fruehjahr 2018 viele Fortschritte hin zu mehr Demokratie. Es ist deshalb wichtig, dass wir das suedkaukasische Land weiterhin bilateral und im Rahmen der EU unterstuetzen.;1;6;5542;Nürtingen, Baden-Württemberg;40;2019;7;27;23;95;;;;positive;Nahostpolitik
nilsschmid15711306001;nilsschmid;TRUE;2019-10-15T09:10:00Z;Und wenn wir was dagegen unternehmen wollen, dann hilft es nur, wenn die Europaeer zusammenhalten, und deshalb war dieses Aussenministertreffen gestern ein erster wichtiger Schritt. Weitere Schritte koennen folgen, wenn die Tuerkei weiterhin diese Operation fortsetzt. 2/2;0;1;5779;Nürtingen, Baden-Württemberg;39;2019;10;42;26;110;;;@dlf;positive;EU
nilsschmid15711306002;nilsschmid;TRUE;2019-10-15T09:10:00Z;Die Tuerkei ist seit vielen Jahren auf einer Reise unterwegs, wo sie sich vom Westen entfernt wo Erdogan einseitig militaerisch in Nordsyrien interveniert. Das ist ja nicht das erste Mal, dass ein solcher voelkerrechtswidriger Einmarsch geschehen ist. 1/2;0;1;5779;Nürtingen, Baden-Württemberg;41;2019;10;42;26;110;;;;negative;Tuerkei
nilsschmid15877169401;nilsschmid;TRUE;2020-04-24T08:29:00Z;Digitalisierung und Klimaschutz veraendern die Arbeit. Und zwar rasant. Mit dem Arbeit-von-morgen-Gesetz kuemmern wir uns darum, dass Beschaeftigte Schritt halten koennen. Qualifizierung wird so kuenftig einfacher und attraktiver. Wir wollen Beschaeftigung und Sicherheit fuer alle.;4;13;5779;Nürtingen, Baden-Württemberg;36;2020;4;17;32;138;;#Digitalisierung|#Klimaschutz;;positive;Arbeitsmarkt
norbert_mdb15284761201;norbert_mdb;TRUE;2018-06-08T16:42:00Z;Rot ist die Farbe der Zukunft - nicht blau, nicht schwarz. Rot ist die Farbe der Solidaritaet - auch untereinander. LinkeBPT Riexinger;1;7;2429;Potsdam, Brandenburg;21;2018;6;23;10;38;;#LinkeBPT|#Riexinger;@b_riexinger;positive;Linke
norbert_mdb15609262201;norbert_mdb;TRUE;2019-06-19T06:37:00Z;1/2 Nur mal so zum Mitschreiben: Sie sind nicht die Regierungssprecher, die was melden muessen. Ich denke, Ihre Aufgabe waere es, zu hinterfragen. Z.B. warum Reichsbuerger nicht zu Rechts gezaehlt werden die methodische Grundlage insgesamt (Extremismustheorie).;0;2;2429;Potsdam, Brandenburg;39;2019;6;25;22;93;;#Reichsbuerger|#Extremismustheorie;@rbbinforadio;negative;Rechtsextremismus
nouripour15211065001;nouripour;TRUE;2018-03-15T09:35:00Z;haelt gerade seiner Rede als Staatsminister. Freue mich sehr fuer ihn und auf die Zusammenarbeit. Auch wenn die Abstraktionshoehe seiner Worte ad hoc massiv zugenommen hat.;0;0;19679;Frankfurt/Germany;28;2018;3;11;7;26;😉;;@NielsAnnen;positive;Parteipolitik
oezoguz15530705401;oezoguz;TRUE;2019-03-20T08:29:00Z;Eindrucksvoll fand ich die Worte von Joseph Schuster am 9.11.18. Als die Verfolgung der Juden begann, waren offenbar sehr viele dagegen, zeigten es aber nicht. Heute gehen Tausende auf die Strasse, wenn gegen Fluechtlinge, Juden oder Muslime gehetzt wird. Und das ist ermutigend.;1;10;19092;Hamburg;44;2019;3;12;19;80;;;;positive;Zusammenhalt
oezoguz15559585801;oezoguz;TRUE;2019-04-22T18:43:00Z;Was kann nur Menschen dazu verleiten, eine derart abscheuliche und niedertraechtige Tat zu begehen? In einer Kirche, zum religioesen friedlichen Fest zum Moerder zu werden.. Ich trauere mit allen Angehoerigen und wuensche Sri Lanka, dass sie enger zusammenruecken gegen Hass und Terror.;12;60;18914;Hamburg;42;2019;4;17;20;85;;#SriLanka;;negative;Terror
oezoguz15732093001;oezoguz;TRUE;2019-11-08T10:35:00Z;Ein sehr emotionaler Termin heute Morgen. Eine bewundernswerte Frau, die sich trotz allem, was ihr angetan wurde, um so viele Differenzierungen und um Klarheit bemueht. Aber auch ihre Aengste offen anspricht. Danke Nadia Murad Und Danke;1;11;18914;Hamburg;39;2019;11;45;27;113;;;@NadiaMuradBasee.|@AuswaertigesAmt;positive;Zusammenhalt
oezoguz15825349801;oezoguz;TRUE;2020-02-24T09:03:00Z;Sieht nach einem ziemlich guten Ergebnis fuer die spdhamburg in meinem Wahlkreis wandsbek aus. Da freue ich mich schon mal mit unserem Kreischef Wird noch spannend bis heute Nachmittag fuer die Kandidatinnen und Kandidaten. Hamburgwahl HHWahl SPD;3;38;18914;Hamburg;39;2020;2;8;30;129;;#spdhamburg|#wandsbek|#Hamburgwahl|#HHWahl|#SPD;@ADressel.;positive;Kommunalpolitik
oezoguz15833142001;oezoguz;TRUE;2020-03-04T09:30:00Z;Bin total erschuettert. Weiss noch nicht viel ueber Hintergruende, aber ich moechte den Angehoerigen meine tiefe Anteilnahme aussprechen. Unsere Polizei macht eine so wichtige Arbeit fuer uns alle. Es ist unfassbar mit welcher Brutalitaet sich Menschen zu verhalten bereit sind.;1;13;18914;Hamburg;41;2020;3;10;31;131;;#Polizei;;negative;Terror
oezoguz15865840201;oezoguz;TRUE;2020-04-11T05:47:00Z;Da ist ja schon viel richtiges. Und ich bewundere diejenigen, die es schwer haben und trotzdem nicht nur kritisieren, sondern auch die Massnahmen akzeptieren. Bei allen Ueberlegungen zur Rueckkehr ins Normalleben muessen wir klar schauen, dass so viele wie moeglich ueberstehen.;1;4;19092;Hamburg;42;2020;4;15;32;136;;;;positive;Coronamassnahmen
oezoguz15954811201;oezoguz;TRUE;2020-07-23T05:12:00Z;Ich schreibe Ihnen in meiner Antwort, dass ich sehr wohl sehe, dass bei diesem Kompromiss keine Seite vollends zufrieden sein wird. Natuerlich muessen Sie nicht zustimmen. Aber was soll dieses einseitige an denPranger stellen? Das kenne ich bisher nur von der AfD. Kein guter Stil.;0;9;19092;Hamburg;46;2020;7;30;35;151;;;;negative;Diskussion
