last_name;first_name;wahlkreis_name;party;bundesland;unemployment_rate;share_pop_migration;username;followers_count;created_at;full_text;favorite_count;retweet_count;label
Haßelmann;Britta;Bielefeld – Gütersloh II;gruene;Nordrhein-Westfalen;8.6;32.7;BriHasselmann;19171;2020-08-23T19:21:00Z;Was für einen Mut und eine Kraft die  Menschen in #Belarus haben, trotz dieser massiven Drohungen des Machtapparats von #Lukaschenko sind es so viele Menschen, die für Freiheit und Demokratie streiten. Bewundernswert und ich habe tiefen Respekt für sie. https://t.co/UOkE7mkijz;29;2;positive
Gehring;Kai;Essen III;gruene;Nordrhein-Westfalen;11.9;24.5;KaiGehring;9738;2020-08-24T19:23:00Z;"Großartiger Erfolg! 💪🏻💚

So viele Unterschriften in Corona-Zeiten gesammelt, so viel Unterstützung &amp; Rückenwind aus der Stadtgesellschaft!

Mögen diese &amp; künftige Ratssitzungen klare Entscheidungen treffen, um diesen Aufbruch für die #Verkehrswende in #Essen konkret umzusetzen! https://t.co/MXwK9xaVJR";6;2;positive
Haßelmann;Britta;Bielefeld – Gütersloh II;gruene;Nordrhein-Westfalen;8.6;32.7;BriHasselmann;20299;2020-08-25T05:30:00Z;Die Koalition liefert ein peinliches Schauspiel bei der #Wahlrechtsreform. Wenn sie nun auf den letzten Drücker versucht, nur den kleinsten gemeinsamen Nenner zu finden, verheißt das nichts Gutes. https://t.co/kVCXiXEHPM;157;28;negative
Lehmann;Sven;Köln II;gruene;Nordrhein-Westfalen;8.5;32.3;svenlehmann;14966;2020-08-26T05:32:00Z;Die #Wahlrechtsreform ist erneut ein Beweis dafür, wie kraftlos + unambitioniert die GroKo ist. Statt mutiger Schritte werden ein paar Ausgleichsmandate reduziert + ansonsten eine Reform auf die nächste Wahlperiode verschoben. Wir brauchen aber JETZT eine Lösung! @BriHasselmann https://t.co/IQTI2MwGAj;42;9;negative
Baerbock;Annalena;Potsdam – Potsdam-Mittelmark II – Teltow-Fläming II;gruene;Brandenburg;6;6.3;ABaerbock;94139;2020-08-26T11:51:00Z;Es ist unwürdig, dass die #GroKo seit 2013 bei der  #Wahlrechtsreform nichts hinbekommen hat und auf den letzten Metern eine Scheinlösung vorlegt. Es schadet demokratischer Politik, wenn @cducsubt für eigene Vorteile kämpfen anstatt im Gesamtinteresse des Landes zu handeln.;807;90;negative
Fricke;Otto;Krefeld I – Neuss II;fdp;Nordrhein-Westfalen;7.8;25.2;Otto_Fricke;12727;2020-08-26T15:37:00Z;Was macht die Bundesregierung eigentlich, wenn sich nach all den teuren Verlängerungsmaßnahmen herausstellt, dass das 3. Quartal mit einem kräftigen Wachstum abschließt? #undbittenichtistjanureinQuartal;21;1;negative
Storch;Beatrix von;Berlin-Mitte;afd;Berlin;9.4;24.1;Beatrix_vStorch;61329;2020-08-27T12:23:00Z;"Nanu? """"""""#Genderneutrale"""""""" #Berlinale-Preise sind dann auch wieder frauenfeindlich? Wieder keine """"""""Gender- und Diversitätsgerechtigkeit""""""""? Was genau wollt ihr denn? Fragen über Fragen. Einfach nur noch irre... #GenderGaga #kannweg https://t.co/MSR1Ajc2qc";241;44;negative
Höferlin;Manuel;Worms;fdp;Rheinland-Pfalz;5.2;20.3;ManuelHoeferlin;6394;2020-08-28T10:21:00Z;"Justiz stellt völlig zurecht Meinungs- und Demonstrationsfreiheit in DE vor die Befindlichkeiten des SPD-Innensenators Geisel. Unsere freie Gesellschaft kann und muss andere Meinungen aushalten und diskutieren. Das gilt übrigens für beide Richtungen! ;-) https://t.co/XnNZPPI0Qp";7;1;positive
Notz;Dr. Konstantin von;Herzogtum Lauenburg – Stormarn-Süd;gruene;Schleswig-Holstein;4.8;12.7;KonstantinNotz;69550;2020-08-29T09:06:00Z;Die “Reformpläne” von #CDU #SPD und #CSU zum #Wahlrecht sind so dysfunktional, dass der Deutsche Bundestag bei der #BTW2021 wahrscheinlich nicht wieder kleiner, sondern noch größer wird. Es ist ein demokratischer Frontalunfall mit Vorsatz der #Groko https://t.co/iC87gYUsJ9;50;23;negative
Beutin;Lorenz Gösta;Plön – Neumünster;linke;Schleswig-Holstein;6.9;10.8;lgbeutin;6326;2020-08-29T10:43:00Z;"In #Kellinghusen bei Demo gg #toennies: So stelle ich mir das vor, Tiersrechtsbewegung, Gewerkschafter*innen, Klimabewegung gemeinsam gg menschen- &amp; tierfeindliches System, gegen kapitalistische Ausbeutung. Schluss mit Massentierhaltung &amp; Fleischindustrie ✊ #toenniesenteignen https://t.co/yYu8XGqEsT";33;5;negative
Strack-Zimmermann;Dr. Marie-Agnes;Düsseldorf I;fdp;Nordrhein-Westfalen;7.7;32.9;MAStrackZi;17213;2020-08-29T19:55:00Z;"Nicht nur viel zu wenig PolizistInnen, die sich Irren,Nazis &amp; Verschwörern unter großem persönlichen Einsatz in Weg stellen mussten, wurden sträflich im Stich gelassen. Es wurden auch unerträgliche Bilder am Herz unserer Demokratie zugelassen, die niemals hätten entstehen dürfen.";115;9;negative
Connemann;Gitta;Unterems;cdu_csu;Niedersachsen;5;13.4;gitta_connemann;1649;2020-08-30T07:41:00Z;Reichsfahnen vor dem Reichstag - gestürmt von Extremisten und Coronaleugnern. Die Koalition des Grauens. Jeder der Mitläufer muss dies bemerkt haben. Demokratie muss aushalten können. Aber das war ein Angriff mitten ins Herz von Feinden. Flankiert vom Versagen des Landes Berlin. https://t.co/HUJiclBep7;21;5;negative
Hauer;Matthias;Essen III;cdu_csu;Nordrhein-Westfalen;11.9;24.5;MatthiasHauer;9366;2020-08-30T09:53:00Z;Mutige Polizistinnen + Polizisten haben gestern das Reichstagsgebäude verteidigt. Alle Demokraten sollten sich diese Menschen zum Vorbild nehmen. Unsere Demokratie müssen wir gegen Extremisten gemeinsam verteidigen. #b2908 #be2908 #SturmaufBerlin #SturmAufDenReichstag #NazisRaus;61;9;positive
Maas;Heiko;Saarlouis;spd;Saarland;5.5;16.1;HeikoMaas;407934;2020-08-31T06:21:00Z;In ihrer größten Krise mit fast 200000 Toten und einem historisch einmaligen wirtschaftlichen Absturz hat die vermeintlich zerstrittene und oft abgeschriebene EU sich und der Welt bewiesen, was Solidarität bedeutet. Habe das bei Botschafterkonferenz in Paris betont. #EuropeUnited https://t.co/Q13EBcQ0xr;299;52;positive
Brantner;Dr. Franziska;Heidelberg;gruene;Baden-Wuerttemberg;4.3;25.7;fbrantner;9773;2020-08-31T13:39:00Z;Unterschiedliche #Reisewarnungen in der EU verwirren die Menschen. In unserem offenen Brief an @HeikoMaas mit @anna_cavazzini fordern wir eine EU-weite Koordinierung und klare Kritierien für Risikogebiete. Für größtmöglichen Schutz und um neue Grenzkontrollen zu verhindern. https://t.co/S0ZV4V9wam;19;5;negative
Bernhard;Marc;Karlsruhe-Stadt;afd;Baden-Wuerttemberg;4.7;30.5;MarcBernhardAfD;3966;2020-09-01T13:23:00Z;#Spahns spätes Eingeständnis: Totaler# Shutdown war überzogen! Einsicht zu spät, Auswirkungen der #Zwangseingriffe auf Wirtschaft verheerend! Bereits im April veröffentlichte #AfD-Bundestagsfraktion #Corona-Positionspapier zur schrittweisen Rückkehr zur Normalität! #Bernhard https://t.co/9DnTm7ATMG;18;4;negative
Özdemir;Cem;Stuttgart I;gruene;Baden-Wuerttemberg;5;38.6;cem_oezdemir;214802;2020-09-02T12:31:00Z;"Jeder, der am Wochenende mit einer Russlandfahne &amp; Putinrufen demonstriert hat, muss wissen: Der Kreml lässt Opposition vergiften, nicht demonstrieren. Das ist nicht stark, sondern entlarvt die Angst autoritärer Herrscher vor Kritik! #Nawalny";7235;753;negative
Griese;Kerstin;Mettmann II;spd;Nordrhein-Westfalen;6.4;24.4;KerstinGriese;6705;2020-09-04T08:55:00Z;Der #Inklusionspreis für die Wirtschaft 2020 ist digital vergeben worden. Interessante und begeisternde Beispiele, die zeigen: Inklusion im Arbeitsleben ist machbar. Und ein Gewinn für alle! https://t.co/EUZPdjxIO1;20;5;positive
Bartsch;Dr. Dietmar;Rostock – Landkreis Rostock II;linke;Mecklenburg-Vorpommern;8.9;5.5;DietmarBartsch;65116;2020-09-07T05:13:00Z;"Umfassende Aufklärung zuerst! Gegenseitige Beschuldigungen, im Fall #Nawalny dies nicht konsequent zu tun, sollten aufhören. Berlin und Moskau müssen dringend zusammenarbeiten.
Das 97% fertige #NordStream2 infrage zustellen, um innenpolitisch Kapital zu schlagen, hilft nicht. https://t.co/bEIAIPUgJ3";134;17;negative
Storch;Beatrix von;Berlin-Mitte;afd;Berlin;9.4;24.1;Beatrix_vStorch;61329;2020-09-07T06:08:00Z;"Der #BER ist pleite wenn der Steuerzahler nicht mal wieder hunderte Millionen EUR nachschießt. #SPD, #CDU, #Grüne und die #LINKE heißen die Parteien, die dieses Debakel zu verantworten haben. #Servicetweet #PrivatStattStaat #RotRotGrünmussweg #TegelBleibt

https://t.co/mvhm81eA6T";634;172;negative
Kaiser;Elisabeth;Gera – Greiz – Altenburger Land;spd;Thueringen;8.6;3.1;Kaiser_SPD;1961;2020-09-07T09:54:00Z;"🌹Toller Start für die Bundestagswahl 2021! Danke für das Vertrauen!🌹

Am 5. September hat mir mein Kreisverband einstimmig und mit viel Zuspruch das Vertrauen ausgesprochen, für Gera als Bundestagskandidatin im… https://t.co/ACmseOWr6E";25;1;positive
Bartke;Dr. Matthias;Hamburg-Altona;spd;Hamburg;7.1;28.3;matthiasbartke;3577;2020-09-07T13:50:00Z;Morgen ist Alexander Mohrenberg mein Gast. Er ist MdHB, Umweltpolitischer Sprecher der @spdhamburg und Vorsitzender der @JusosHamburg. Gemeinsam sprechen wir über die prekären Arbeitsbedingungen und über den Tierschutz in der Fleischindustrie sprechen. https://t.co/WQz4EfjZXC;2;1;negative
Domscheit-Berg;Anke;Brandenburg an der Havel – Potsdam-Mittelmark I – Havelland III – Teltow-Fläming I;linke;Brandenburg;7;4.6;anked;37801;2020-09-07T17:19:00Z;Niemand wird wohl im Ernst glauben, dass #Assange einen fairen Prozess bekäme. Hier soll ein Exempel statuiert werden, um Journalist:innen, Publizist:innen u ihre Quellen einzuschüchtern. Ein Präzedenzfall, der die Pressefreiheit an ihrem Fundament angreift. Das darf nicht sein!;62;15;negative
Beutin;Lorenz Gösta;Plön – Neumünster;linke;Schleswig-Holstein;6.9;10.8;lgbeutin;6326;2020-09-08T05:48:00Z;"Jeder 8. stirbt an Umweltverschmutzung. Automafia hat betrogen, Milliardengewinne eingestrichen, Transformation verpennt. #Scheuer tut alles gg. Verkehrswende. Jetzt wollen Autokonzerne #kaufpraemie?! No way. Brauchen weniger Autos &amp; Ende Verbrennungsmotor ✊ #Abfckpraemie https://t.co/ZMvFofZUDS";239;67;negative
Straetmanns;Friedrich;Bielefeld – Gütersloh II;linke;Nordrhein-Westfalen;8.6;32.7;FrStraetmanns;1700;2020-09-08T09:20:00Z;Die #CSU und #CDU reden mal wieder reflexartig davon, die Strafen für Handlungen gegen Polizist*innen zu erhöhen, die schon 2017 drastisch verschäft wurden. Das hilft niemandem und greift nur autoritäre Stimmungen auf. #Polizei https://t.co/Pwvvf9YAca;41;13;negative
;;;;;;;SWagenknecht;443004;2020-09-08T10:33:00Z;Warum soll die EU kein Gas aus #Russland beziehen dürfen während die USA eine Rekordmenge an Öl aus Russland importiert? BuReg darf auf diese Heuchelei von #Trump nicht hereinfallen. Fracking-Gas aus den USA ist eine teure und umweltschädliche Alternative! https://t.co/YP4aL2VZTi;1551;392;negative
Akbulut;Gökay;Mannheim;linke;Baden-Wuerttemberg;5.7;36.4;akbulutgokay;3540;2020-09-09T03:47:00Z;"#Moria brennt. Es sind verstörende Bilder.
Es kann einfach nicht sein, dass wir jetzt ungläubig diese Videos anschauen und verzweifeln. Denn wir kennen die menschenunwürdige Zustände. Das Camp muss sofort evakuiert werden. 

#LeaveNoOneBehind https://t.co/KDw6c9o3oO";8;3;negative
Müller;Claudia;Vorpommern-Rügen – Vorpommern-Greifswald I;gruene;Mecklenburg-Vorpommern;11.9;3.3;GruenClaudia;2491;2020-09-09T07:33:00Z;"Wenn es um die Zukunft der #Schiffahrt geht, kommt von Andreas #Scheuer vor allem eins: heiße Luft.
Nur über emissionsfreie Antriebe reden, hilft nichts, konkrete Maßnahmen sind gefragt. Und da kommt nichts.

https://t.co/nLVwGd3SLx";0;1;positive
Mattheis;Hilde;Ulm;spd;Baden-Wuerttemberg;3.3;25.3;HildeMattheis;13273;2020-09-09T09:48:00Z;Berichte aus #Moria sind erschütternd: 13.000 Menschen sitzen auf der Straße, sie haben alles verloren, sind obdachlos. #NGOs dürfen nicht zu ihnen durch, um zu helfen! Nur Polizei rückt an. Herr #Seehofer, ihre Unbarmherzigkeit gefährdet Leben! Geflüchtete brauchen unsere Hilfe.;28;7;negative
Möhring;Cornelia;Pinneberg;linke;Schleswig-Holstein;5.2;15;conni_moehring;4572;2020-09-09T11:04:00Z;Jede Krankheit, jede Vergewaltigung, jeder Rattenbiss sind Ergebnis einer jahrelangen pol. Entwicklung. Nicht v Ressourcenmangel o techn. Versagen. Es gibt Schuldige und Verantw. Und es gibt nichts was nicht genauso gewollt, gewusst, gedacht ist. #Moria https://t.co/nIt7LFmvuH;9;1;negative
Strack-Zimmermann;Dr. Marie-Agnes;Düsseldorf I;fdp;Nordrhein-Westfalen;7.7;32.9;MAStrackZi;17213;2020-09-09T11:15:00Z;"1/x: Meine Damen &amp;Herren, Sie sehen an Herrn Breuer hier ein Paradebeispiel dafür, wie Hetze, Halbwahrheiten &amp; Lügen politischen Diskurs insbesondere auf Twitter vergiften. Denn was nicht ins eigene Weltbild passt, darf nicht sein. Insbesondere im Wahlkampf. Nun zum Inhaltlichen: https://t.co/1hH55k8HBa";1259;159;negative
Beutin;Lorenz Gösta;Plön – Neumünster;linke;Schleswig-Holstein;6.9;10.8;lgbeutin;6326;2020-09-11T08:45:00Z;"Was #Seehofer macht,ist kein Versehen, er will exakt diese zynische, unmenschliche Politik. Er hindert bewusst Länder &amp;  Kommunen an Aufnahme von Geflüchteten aus #Moria. In Worten ist er ein rechter Brandstifter, seine Taten folgen seiner Menschenfeindschaft. #SeehoferRuecktritt https://t.co/5YNxduwfsD";280;84;negative
Jelpke;Ulla;Dortmund I;linke;Nordrhein-Westfalen;11.5;28.9;UllaJelpke;13461;2020-09-11T09:08:00Z;Das zeigt wieder mal, wie weit verbreitet und tief verwurzelt antiziganistische Klischees sind. Das ist nicht lustig, weil es für die betroffenen Menschen direkt als Gewalt wirkt. Eine Entschuldigung wäre das Mindeste. https://t.co/cXVwlbij7b;6;0;negative
Kappert-Gonther;Dr. Kirsten;Bremen I;gruene;Bremen;9.8;26.5;KirstenKappert;3744;2020-09-11T09:17:00Z;#Seehofer redet im Bundestag von Nächstenliebe und überlässt im selben Atemzug Menschen in Not sich selbst. Das Mindeste wäre es, endlich den Kommunen die Aufnahme zu ermöglichen! #Moria #WirHabenPlatz;48;8;negative
Castellucci;Prof. Dr. Lars;Rhein-Neckar;spd;Baden-Wuerttemberg;4.1;21.1;larscastellucci;5551;2020-09-12T05:17:00Z;Ein Denkfehler mit katastrophalen Folgen: #griechenland behandelt  die Geflüchteten so miserabel wie möglich, um weitere Flüchtlinge abzuschrecken. Nur umgekehrt kann es funktionieren: überall für anständige Bedingungen sorgen, denn ohne Not wandert niemand einfach weiter. #moria;16;1;negative
Müller (Erlangen);Stefan;Erlangen;cdu_csu;Bayern;3;20.4;smuellermdb;8375;2020-09-12T09:45:00Z;Das selbstgerechte Weltbild eines Jan #Böhmermann @janboehm. Andersdenkende beleidigen: Pressefreiheit. FAZ druckt ein Interview nicht: Zensur. https://t.co/XLGR5Et12D;363;64;negative
Suding;Katja;Hamburg-Altona;fdp;Hamburg;7.1;28.3;KatjaSuding;12672;2020-09-13T06:53:00Z;".@MAStrackZi  kennt ihre Stadt &amp; setzt sich schon heute mit Rückgrat für Euch und Eure Interessen ein. Als frühere Bürgermeisterin hat sie gezeigt, dass sie es kann. Jetzt ist es Zeit für den Chefsessel. MASZ ist eine Düsseldorferin für Düsseldorf. #MASZmachts #OBDUS20 #FDPwählen";26;2;positive
;;;;;;;PaulZiemiak;37629;2020-09-13T14:12:00Z;Die @CDUNRW_de ist mit Abstand die stärkste Kraft bei der #Kommunalwahl2020. Damit bleibt die #CDU die prägende Kommunalpartei in Stadt und Land. Herzlichen Glückwunsch an alle Wahlkämpferinnen und Wahlkämpfer vor Ort! Ihr habt grandios gekämpft! Vielen Dank für Euren Einsatz!;181;31;positive
Altmaier;Peter;Saarlouis;cdu_csu;Saarland;5.5;16.1;peteraltmaier;278821;2020-09-13T15:45:00Z;"Ganz großen Glückwunsch an NRW: Über 83 % für die demokratischen Parteien der Mitte!!! Dieser Verantwortung müssen wir gemeinsam gerecht werden!
Großen Glückwunsch auch für meine CDU: Ein großer Vertrauensbeweis so vieler BürgerInnen! Ihr könnt Euch weiter auf uns verlassen!";231;18;positive
Erndl;Thomas;Deggendorf;cdu_csu;Bayern;3.6;10.9;TErndl;1250;2020-09-14T11:22:00Z;Das sind gute Neuigkeiten! #Nawalny https://t.co/DPl69naq9y;8;0;positive
Haßelmann;Britta;Bielefeld – Gütersloh II;gruene;Nordrhein-Westfalen;8.6;32.7;BriHasselmann;20299;2020-09-15T06:44:00Z;Es bedrückt mich und gleichzeitig bewundere ich diese mutigen Frauen(und Männer), die trotz dieser Skrupellosigkeit und Brutalität #Lukaschenko‘s u. seines Machtapparats für Demokratie und Rechtsstaatlichkeit friedlich auf die Straße gehen. #Belarus. https://t.co/0cJEkO5i8K;12;1;positive
Christmann;Dr. Anna;Stuttgart II;gruene;Baden-Wuerttemberg;5;38.6;annachristmann;3730;2020-09-15T07:12:00Z;#Bürgerstiftungen und #Genossenschaften sind zentrale Orte unserer lebendigen #Zivilgesellschaft. In der Stiftung @aktivebuerger werden diese tollen Themen zusammengeführt und bundesweit unterstützt. Ich freue mich auf die Mitarbeit im Stiftungsrat 👌 https://t.co/vzRojln2w1;10;3;positive
Gehring;Kai;Essen III;gruene;Nordrhein-Westfalen;11.9;24.5;KaiGehring;9738;2020-09-15T10:15:00Z;"#LGBTIQ* Rechte werden in Polen schon viel zu lange mit Füßen getreten! 'LGBTIQ* freie Zonen' und zunehmend eingeschränkte Rechtsstaatlichkeit sind einem Land im Herzen Europas nicht würdig! 

🌈Wir müssen uns gemeinsam für ein buntes Europa der Vielfalt und Freiheit einsetzen!❤️ https://t.co/dqrQf1SdtD";6;0;negative
Storch;Beatrix von;Berlin-Mitte;afd;Berlin;9.4;24.1;Beatrix_vStorch;61329;2020-09-15T11:07:00Z;"Laut der griechischen Polizei sind die fünf mutmaßlichen #Brandstifter von #Moria Afghanen, deren Asylanträge abgelehnt worden waren. Eine sofortige Abschiebung hätte also auch diese Tragödie verhindert. Die """"""""europ. Lösung"""""""" kann nur #FestungEuropa heißen.

https://t.co/JLSySiX5UI";1004;275;negative
Göring-Eckardt;Katrin;Erfurt – Weimar – Weimarer Land II;gruene;Thueringen;6.8;6.6;GoeringEckardt;174395;2020-09-15T13:05:00Z;Jedes Kind, das der katastrophalen Situation entkommt, zählt. 1.500 Menschen von ALLEN griechischen Inseln aufzunehmen, ist aber ein weiteres Alibi-Angebot. Allein auf #Lesbos leben laut UNHCR 4.000 Kinder. Lassen wir sie weiter in Not?;474;58;negative
Bilger;Steffen;Ludwigsburg;cdu_csu;Baden-Wuerttemberg;3.5;29;steffenbilger;5128;2020-09-16T07:01:00Z;Eine Nachricht, über die ich mich sehr freue: unser Bundestagspräsident und Spitzenkandidat der @CDU_BW Wolfgang Schäuble kandidiert noch einmal für den Bundestag. Er tut dem Haus und der CDU gut und war im Übrigen immer ein Verbündeter der jungen Generation. https://t.co/59zFHxrH2K;35;3;positive
Lucassen;Rüdiger;Euskirchen – Rhein-Erft-Kreis II;afd;Nordrhein-Westfalen;6.2;18.5;MdB_Lucassen;3765;2020-09-17T05:45:00Z;"2. Ein neuer #Migrationspakt für illegale #Masseneinwanderung nach #Deutschland. Das Beispiel """"""""#Moria"""""""" zeigt, dass kein anderes europäisches Land diesen Weg mitgeht. Die Folge: Ein deutscher Sonderweg der fatalen #Flüchtlingspolitik.";0;0;negative
Höferlin;Manuel;Worms;fdp;Rheinland-Pfalz;5.2;20.3;ManuelHoeferlin;6394;2020-09-17T10:47:00Z;(4/4) Es ist sowieso skandalös, dass das #BMJV mit einer Salami-Taktik verschiedene Änderungen am #NetzDG in mehrere Gesetze aufteilt, die parallel verhandelt werden. Jetzt fällt ihm selbst auf die Füße, was es anfangs vielleicht noch für trickreich und clever hielt. Gut so!;17;2;negative
Huber;Johannes;Freising;afd;Bayern;2.2;16.9;HuberMdB;1841;2020-09-17T12:31:00Z;Ich wünsche meinen Schweizer Freunden viel Erfolg. Nur wer seine Einwanderung kontrolliert, bleibt Herr im eigenen Haus. #svp #Schweiz #Begrenzungsinitiative https://t.co/ug5r9bHcks;4;0;positive
Castellucci;Prof. Dr. Lars;Rhein-Neckar;spd;Baden-Wuerttemberg;4.1;21.1;larscastellucci;5551;2020-09-18T04:43:00Z;Die große Mehrheit der #Polizei ist verfassungstreu. Umso wichtiger ist es, dass wir rechtsextreme Einstellungen und Netzwerke in den Sicherheitsbehörden erforschen und so zukünftig frühzeitig erkennen können. Außerdem müssen wir interkulturelle Kompetenz stärker fördern. #NRW https://t.co/sU0nlVsF0d;59;9;positive
Herbst;Torsten;Bautzen I;fdp;Sachsen;6.9;3.2;torstenherbst;2241;2020-09-18T13:56:00Z;Wahnsinn, wie Union und SPD für das Wahljahr 2021 an der #Schuldenspirale drehen. Interessant: Nicht ein einziges nutzloses Programm im Bundeshaushalt wird in Frage gestellt. Keinerlei Bürokratie wird abgebaut, um Wachstumskräfte zu entfesseln. https://t.co/gpTz5AWzYo;15;3;negative
