doc_id;full_text
martinarenner15998441101;Hat Lesbos einen Flughafen? Ja Hat Lesbos einen Faehrhafen? Ja Die Geflohenen sind keine Gefangenen. Griechenland kann die Evakuierung weder rechtlich noch faktisch behindern. Allein es fehlt der Wille zur Rettung. Leave No One Behind Wir Haben Platz Refugeesgr
martinarenner16003611981;Falls jemand immer noch von der Neonazi-Chatgruppe der Essener Polizei ueberrascht ist, hier eine Darstellung der Situation der letzten Jahre. Fazit: Nazis, Hools, Rocker und Polizei Hand in Hand. Polizeiproblem
martinarenner16004009751;Falls es jemand vergessen hat: Der Verfassungsschutz soll derzeit ein Lagebild Rechtsextremismus im oeffentlichen Dienst erstellen. Die koennen ja noch nicht mal einen Rechten erkennen, wenn er als Bodyguard vom Geheimdienstchef agiert. VSAbschaffen
martinarenner16004431931;Vielleicht ueberzogen. Geschenkt. Aus verschiedenen entsprechenden Vorgaengen und Verfahren in mehreren Bundeslaendern weiss ich, dass diese rechten/rassistischen Chats via WhatsApp oder Telegram auf dem DIENSTHANDY betrieben werden. Wie sicher muss man sich fuehlen? Polizeiproblem
martinarenner16007483591;1980 markiert einen Hoehepunkt des Rechtsterror in Deutschland. Wieso fehlt es in der Erinnerung der Bundesrepublik und was hat die Verengung auf den Einzeltaeterfokus mit dem Versagen heute im Kampf gegen rechte Gewalt und Morde zu tun. Feature des SWR
martinarenner16008742551;Zum Ende diesen Monats muessen die Neonazis vom NS-Verein ihre Immobilie am Herrenberg in Erfurt raeumen. Heute war ich vor Ort, um klar zu stellen, wie wichtig es ist, dass die extreme Rechte ihre Immobilien verliert. Wir sagen: Und Tschuess! No Nazis Antifa
martinarenner16010250981;Amri reiner Polizeifall - diese Aussage des ehemaligen Geheimdienstchefs ist widerlegt. Bevor wir am 08.10. Maassen damit konfrontieren, befragen wir Donnerstag zwei Zeugen aus der BfV-Leitungsebene. Danach kommen fuer Marokko und Libyen zustaendige BND-Residenten. UA1BT
martinarenner16013925881;Der Rassist Thilo Sarrazin geht auf Promotiontour fuer sein neues Machwerk und ein linker Fraktionsvorsitzender macht das Maskottchen und sekundiert mit fluechtlingsfeindlichen Aussagen. So etwas macht man, wenn man Partei zerstoeren moechte.
martinarenner16020897771;Irrlichter und Fliegengesumme nannte BAW Diemer Bemuehungen von Nebenklage und Oeffentlichkeit im NSU-Prozess das Netzwerk sowie weitere Unterstuetzer auszuleuchten und die Rolle des Staates zu klaeren. Wahrlich eine gute Wahl, wenn man den Neukoelln-Komplex nicht aufklaeren will.
martinarenner16027414361;Ein Geheimdienst der Quellenhinweise nicht ernst nimmt und eine Ermittlungsbehoerde, die zu spaet nach moeglichen Hintermaennern und Mittaetern sucht. Will man den Anschlag tatsaechlich aufklaeren, dann muessen die Behoerden jetzt handeln. UA1BT Breitscheidplatzanschlag
martinarenner16029561571;Ein offenbar mit AfD-Anhaengern besetzter PKW faehrt in eine Antifa-Demonstration und verletzt eine Person schwer. Die Polizei ermittelt lediglich wegen schweren Eingriffs in den Strassenverkehr und nahm den Fahrer nicht fest. carattack Charlottesville
martinarenner16034489241;Wie aktuell in Brandenburg ist auch in Thueringen das Paritaetsgesetz gerichtlich gekippt worden. Weil die Paritaet in den Parlamenten laengst ueberfaellig ist, hat der Landesfrauenrat Thueringen gegen das Urteil Beschwerde beim Bundesverfassungsgericht eingelegt. Ich bin dabei!
martinarenner16043916111;In Gedanken in Wien, bei den Angehoerigen der Opfer und den Verletzten, die weiter um ihr Leben ringen. Gegen die Spaltung der Gesellschaft muessen wir gegen den moerderischen Djihadismus zusammenstehen, wie auch im Kampf gegen Rassismus und Rechtsterror.
martinarenner16049985281;Am AG Erfurt und vor LG Gera beginnen heute Verhandlungen gg ueberregional vernetzte Neonazis. Es geht um den Ueberfall auf das AJZ 2016 und die Hooligangruppe Jungsturm. Die Tradition, die Taeter als unpolitisch darzustellen setzt sich fort. Infos hier:
martinarenner16052806641;Naja im sagt er auch nicht die Wahrheit. Schade, dass er nicht mit den Fakten aus dem Ermittlungsverfahren Nordkreuz konfrontiert wird.
martinarenner16055985951;Stimme zu. Der Beschluss der gestrigen MPK privatisiert die Verantwortung fuer Infektionsschutz und laesst all diejenigen, die jeden Tag in Schule, zur Arbeit, in Bus Bahn muessen, beengt leben oder ihren Mittelpunkt nicht in der Kleinfamilie haben, ratlos zurueck.
martinarenner16057048271;Die stimmt heute gegen die Novelle des Bevoelkerungsschutzgesetz. Wir wollen mehr Transparenz, mehr Beteiligung, mehr Rechtssicherheit und mehr Demokratie. Die rechten Versuche, die Abstimmung zu verhindern, haben damit nichts gemein. B1811
martinarenner16058534351;Die gestrige Zeugenvernehmung zum Sachverhalt unterdrueckte LfV-Meldung aus Mecklenburg-Vorpommern musste leider ohne Oeffentlichkeit stattfinden. Nur soviel: Der Vertreter des Landes MV musste die Sitzung wg. eigener Befasstheit verlassen. 1/2 UA1BT
martinarenner16062232771;Prozess gegen zwei Neonazis 4,5 Jahre nach Ueberfall auf AJZ Erfurt: ein Freispruch und eine Einstellung vor Amtsgericht Erfurt. Verschleppte Verfahren verhoehnen die Opfer, verhindern Tataufklaerung und ermutigen die Taeter. Justizproblem Meine PM hier:
martinarenner16064781111;Wir werden dann am 10.12. LfV-Leiter R.Mueller erneut oeffentlich vernehmen. Im Anschluss wird voraussichtlich StS T.Lenz vernommen. Rechtsirrige Auffassungen, nach denen Behoerden- oder Landesinterna nichts vor dem UA1BT verloren haetten, sind hoffentlich bis dahin abgestellt.
martinarenner16075299071;Morgen ist Innenstaatssekretaer Lenz aus Schwerin vor UA1BT geladen. Er wird dann Frage beantworten muessen, inwieweit er in Entscheidung LfV-Informationen zu moeglichen Unterstuetzern des djihadistischen Attentaeters nicht an GBA weiterzugeben einbezogen war bzw diese verantwortet.
martinarenner16076900251;Um mal Gebaren von StS Lenz und VS-Leiter Mueller MV richtig einzuordnen: Ich habe Erfahrung aus 3 Untersuchungsausschuessen, aber dass dem Gremium geraten wird, man solle sich mal das Privatleben von anderen Zeugen, hier Beamte aus IM, ansehen, hatte ich noch nie erlebt. UA1BT
martinarenner16082148051;Was aber nach den letzten Befragungen Innenministerium Mecklenburg-Vorpommern auch bleibt ist die ungute Erfahrung wie Verantwortung von Hausspitze abgewehrt wird und das unbestimmte Gefuehl aufkommt: da in Schwerin haben sich alle gegenseitig in der Hand. UA1BT Caffier
martinarenner16087167021;Also der Strafvorwurf des versuchten Mordes reichte nicht, da musste Corona-Betrug dazu kommen, um Haftbefehl zu erlassen. Bin keine Juristin aber frage mich, ob das so stimmen kann. Und muessen wir bei Rechtsterror jetzt immer warten bis Leistungserschleichung begangen wird?
matschie15301004381;Keine Sitzungswoche ohne den politischen Bericht aus Berlin! Was die diese Woche so vor hat, findet ihr wie immer hier: Bundestag SPD Baukindergeld /TM
matschie15313252631;Und? Machen Sie selbst serioesen Journalismus und gehen mit gutem Beispiel voran? Und haben Sie konkrete Ideen, wie man die Partnerschaft mit vertiefen kann? /TM
matschie15495275851;Europa ist eine Familie. Angesichts der weltweiten Herausforderungen reicht gute Nachbarschaft allein nicht mehr aus. Wir brauchen ein geeintes, starkes, liberales Europa, das klare Antworten auf Fragen der Aussenpolitik liefert. Danke fuer die Diskussion in Jena! /TM
matschie15529048861;Her mit dem ganzen Leben! Der einzig akzeptable Equal Pay Day ist Neujahr. Um dem einen Schritt naeher zu kommen, wollen wir ein EU-weites Lohngerechtigkeitsgesetz. Auch bei ungleichem Lohn gilt Europaistdie Antwort! /TM
matschie15730362191;Die Digitalisierung in Afrika schreitet sehr schnell voran: die Innovationen koennen auch fuer Europa relevant werden. Dazu diskutierte gestern die unter anderem mit Guenter Nooke und
matschie15732021131;Eine Bemerkung muss ich in diesem Zusammenhang ueber die Partei ganz rechts machen. Sie haben in den Wahlkaempfen der letzten Monate behauptet, die Revolution von 1989 weiter zu fuehren. Was fuer eine groteske Anmassung. Nicht Sie sind die Erben der friedlichen Revolution!
matschie15732117191;Bei 5G geht es um Deutschlands Zukunftsfaehigkeit, denn Technologiefuehrerschaft ist Voraussetzung fuer Wachstum, Wohlstand und Arbeitsplaetze. Die Netze muessen aber sicher sein! Deshalb brauchen wir europaeische Anbieter. IoT
matschie15790967431;Es ist richtig, dass die Bundesregierung mit der irakischen Regierung ueber die moegliche Neugestaltung des Anti-IS-Einsatzes spricht. Denn die Sicherheit und Stabilitaet des Iraks sind fuer Deutschland und Europa von strategischer Bedeutung. Bundestag Irak Iran /TM
matschie15791899621;3/3 5G wird zentrales Nervensystem von Gesellschaft und Wirtschaft. Europas digitale Souveraenitaet ist langfristig von strategischer Bedeutung. Man darf sie nicht fuer kurzfristige Gewinne opfern. Die SPD steht bei 5G klar fuer wirtschafts- und sicherheitspolitische Vernunft.
matschie15791899622;1/3 Interessante Entwicklung. Industrie und Wirtschaft warnen zunehmend vor Chinas Handelspraktiken und sehen die Beteiligung chinesischer Ausruester am 5G-Netzausbau skeptisch. Der fordert Bundesregierung und EU auf, die handelspolitischen Instrumente anzupassen.
matschie15804019651;Sehr guter Artikel zur Sicherheit von 5G! Das ist auch die Position der SPD. Auch CDU/CSU muss endlich entscheiden ob ihr die Sicherheit des schnellen Internet wichtig ist!! Netzausbau: Huawei sollte draussen bleiben | ZEIT ONLINE via
matschie15841086981;1. Kurzarbeitergeld flexibilisieren 2. Steuerliche Liquiditaetshilfe fuer Unternehmen 3. Milliarden-Schutzschild fuer Betriebe und Unternehmen 4. Staerkung des Europaeischen Zusammenhalts Alle Details zum Schutzschild: Corona Virus DE Team Matschie
matschie15892648241;Vertrauen ist gut, Kontrolle ist besser. Gut, wenn das BMI sich bei 5G jetzt auch fuer eine Pruefung der politischen Vertrauenswuerdigkeit einsetzt. Je eher dem Bundestag Gesetzesentwuerfe vorgelegt werden, desto schneller koennen wir Netzausbau und Digitalisierung voranbringen. /TM
matschie16076141081;Heute ist Tag der Menschenrechte. In Belarus kaempfen die Menschen fuer Freiheit, Demokratie, Menschenrechte und Rechtsstaatlichkeit. Dabei steht der Bundestag fest an ihrer Seite. Unsere Gedanken sind bei allen politischen Gefangenen. tagdermenschenrechte We Stand BYyou
matthiasbartke15937840161;Wir fuehren ein verbindliches Lobbyregister mit weitgehenden Angaben ueber die Lobbyarbeit ein. Fehlende oder falsche Angaben werden kuenftig sanktioniert. Das ist ein Durchbruch. Seit zehn Jahren fordert die SPD ein verbindliches Lobbyregister. (2)
matthiasbartke15991360221;Mit Susanne Mittag (Tierschutzbeauftragte und Alexander Mohrenberg (Umweltpolitischer Sprecher Vorsitzender und Dir moechte ich die prekaeren Arbeitsbedingungen und ueber den Tierschutz in der Fleischindustrie sprechen.
matthiashoehn15161913411;Nun sind endlich die Ausschuesse des Bundestag|es beschlossen. Ich werde die zukuenftig im Verteidigungsausschuss und als stellv. Mitglied im Ausschuss fuer Angelegenheiten der EU vertreten und freue mich darauf.
matthiashoehn15175162301;Rechte Brandanschlaege in Berlin. Kaum fassbar dieses Mass an Gewalt und Menschenverachtung. Solidaritaet mit und Heinz Ostermann - und allen Opfern von Hass und Gewalt! via
matthiashoehn15208357521;109 Prozent mehr Waffenexporte in den Nahen Osten durch SPD-Minister. So sieht also sozialdemokratische Abruestungspolitik aus, die ihr im Wahlkampf noch so wichtig war. Unverantwortlich! Waffenexporte Aufruestung Gro Ko
matthiashoehn15222189201;Anstatt den tragischen Tod im Ausland getoeteter Soldaten zur Tradition der Bundeswehr zu erklaeren, sollte von der Leyen lieber mit der Tradition brechen, unsere Soldaten in diese gefaehrlichen Einsaetze zu schicken.
matthiashoehn15287839251;Annaeherung zwischen USA Nordkorea ist wichtiger Schritt, der Hoffnung macht nicht nur fuer die Region. Es bleibt abzuwarten, welchen Bestand die Vereinbarung hat. Bislang war Trump Dealbreaker statt Dealmaker, auch Kim ist fuer verlaessliche Aussenpolitik bisher nicht bekannt.
matthiashoehn15293225191;Heute im Berufsbildungswerk in Stendal zu Gast. Sehr beeindruckt ueber die engagierte Arbeit der rund 120 Beschaeftigten und die guten Bedingungen, die den 200 jungen Leuten dort geboten werden.
matthiashoehn15307029691;Warum lehnen wir den Verteidigungsetat ab? Z.B.: Bundeswehr besitzt 199 Schuetzenpanzer PUMA. 48 sind einsatzbereit. Antwort der Ministerin: 151 neue kaufen statt 151 kaputte zu reparieren. Gesamtkosten ca. 9 Mrd. Bundeswehr braucht keine 350 Panzer, aber die Schulen die 9 Mrd.
matthiashoehn15324095041;Mesut Oezil will so lange nicht fuer die Deutschland spielen, wie er dieses Gefuehl von Rassismus verspuere. Man koennte sich ja darum bemuehen, dass er wieder spielen kann, anstatt auf ihn einzupruegeln, weil er zu Recht ein tagtaegliches Problem (im Fussball) benennt: Rassismus.
matthiashoehn15324327761;Haseloff will 100 Mio. sofort fuer Kohleausstiegs-Regionen. Forderung ist richtig, reicht aber nicht. Wir brauchen einen Strukturwandelfonds mit 500 Mio. jaehrlich fuer Jobs und Infrastruktur. Bundesregierung und Kohleindustrie sind in der Pflicht.
matthiashoehn15326048691;Weil die Loehne im Osten ueber 20 niedriger sind, muessen sie fuer die Rente weiterhin umgerechnet werden. Die Bundesregierung will diese Umrechnung aber bis 2025 komplett abschaffen. Fuer die Arbeitnehmer im Osten eine faktische Rentenkuerzung. Inakzeptabel!
matthiashoehn15478962231;Niedrigloehne sind nicht nur im Erwerbsleben indiskutabel - sie bedeuten auch Armut im Alter. Und mit der Entscheidung der Gro Ko, die miesen Loehne in Ostdeutschland bei der Rente nicht mehr hoeher zu bewerten, verschaerft sich dieses Problem immer weiter...
matthiashoehn15502175131;Geschichte wiederholt sich nicht einfach. Dieses alte Muster des Kalten Krieges: Ruestest Du auf, mache ich genau dasselbe, funktioniert heute nicht mehr. Da hat Frau von der Leyen sicher recht. Aber warum macht die Bundesregierung dann das genaue Gegenteil?
matthiashoehn15635131041;Von 3 auf 6 Mrd. fuer ein einzelnes Waffensystem. Die Regierung nennt das vertraglich vereinbarte Preiseskalation. Ich nenne es absurde Steuerverschwendung. Das Aussenministerium bekommt 2019 uebrigens 5,6 Mrd. fuer seine gesamte diplomatische Arbeit...
matthiashoehn15682112661;Im Bundestag gruendet sich gerade der fraktionsuebergreifende Parlamentskreis Atomwaffenverbot. Wir wollen die Unterzeichnung des Atomwaffenverbotsvertrag|s durch die Bundesrepublik erreichen. Gute Sache - gerade in diesen Zeiten! atomwaffenfreiewelt ican
matthiashoehn15729011151;Letale Autonome Waffensysteme sind am Mi Gegenstand einer oeffentl. Anhoerung im Bundestag. Deutschland sollte sich fuer Aechtung dieser Systeme stark machen. Maschinen duerfen nicht ueber Leben und Tod entscheiden. Gern vorbeikommen o. Parlaments-TV schauen:
matthiashoehn15748393651;Nachdenklich, emotional und sehr persoenlich: gestern Abend in Salzwedel. Vielen Dank noch mal dafuer, auch im Namen der vielen Interessierten, die gekommen waren, um der Lesung und unserem Gespraech zu lauschen.
matthiashoehn15762210671;So bitter es ist: Labour hat die Wahl zu Recht verloren. Parteien, die nicht wissen, wohin sie wollen, koennen nicht gewinnen. Brexit Corbyn Und, Ueberraschung: Das gilt auch hierzulande. r2g SPD dielinke
matthiashoehn15766621641;Dieses mittlerweile gestoppte Projekt ist unter fragwuerdigen Umstaenden aufs Gleis gesetzt worden (siehe Befragungen im Untersuchungsausschuss). Die Oeffentlichkeit sollte m.E. wissen, wer von solchen Fehlentscheidungen profitiert und was das den Steuerzahler gekostet hat.
matthiashoehn15780294251;Auf Vergeltung folgt Rache, die dann wieder vergolten wird - und so weiter und so fort... Und der Welt faellt nichts ein, um diese Eskalation zu stoppen. Es ist deprimierend. Und hochgefaehrlich - fuer uns alle. Soleimani Iran USA
matthiashoehn15804487461;Es ist grotesk. Gestern haben wir 12h (!) gesessen und die Ex-Staatssekretaerin Suder zur Berateraffaere im Untersuchungsausschuss befragt. Gleichzeitig sagt mir die Bundesregierung, dass sie immer mehr Geld fuer externe Firmen ausgibt.
matthiashoehn15886563981;Bemerkenswert, in welchem Masse sich Politiker*innen zu rechtfertigen haben, wenn sie fuer den Abzug von Massenvernichtungswaffen sind. Sollten sich nicht eigentlich diejenigen immer wieder neu rechtfertigen muessen, die diese schrecklichen Waffen behalten wollen? Nukleare Teilhabe
matthiashoehn15914254531;Die Politik des maximalen Drucks ist ein maximales Desaster. Interessiert und dieses Thema eigentlich noch? Es braucht umgehend eine neue Initiative, bevor es zu einer militaerischen Konfrontation kommt. Iran JCPo A Atomwaffen Trump
